The Bodyguard;;64;;34;;R;;Best-selling pop diva Rachel Marron (Whitney Houston) has a stalker whose obsession has risen to the level of disturbing threats. At the urging of her manager (Gary Kemp), Rachel hires former secret service agent Frank Farmer (Kevin Costner) as her bodyguard. Initially resented and treated with disdain for his hard-nosed security procedures, Farmer soon becomes an integral part of Rachel's inner circle. As they spend more time together, client and protector become closer still.;;Romance,Drama;;Mick Jackson;;1992;;Kevin Costner,Whitney Houston,Gary Kemp,Bill Cobbs,Ralph Waite,Tomas Arana,Michele Lamar Richards,Mike Starr,Christopher Birt,DeVaughn Nixon
Bram Stoker's Dracula;;79;;75;;R;;Adaptation of Bram Stoker's classic vampire novel. Gary Oldman plays Dracula whose lonely soul is determined to reunite with his lost love, Mina (Winona Ryder). In Britain, Dracula begins a reign of terror and seduction draining the life from her closest friend, Lucy (Sadie Frost). Together they try and drive Dracula away.;;Horror;;Francis Ford Coppola;;1992;;Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves,Richard E. Grant,Cary Elwes,Bill Campbell,Sadie Frost,Tom Waits,Monica Bellucci,Michaela Bercu,Florina Kendrick,Jay Robinson
Cool World;;31;;4;;PG-13;;After a bizarre incident, Frank Harris (Brad Pitt) is transported into the cartoon realm of Cool World, where he remains the only human among various animated characters for years. Eventually, artist Jack Deebs (Gabriel Byrne) also enters Cool World and sets his lustful sights on his own creation, a blond bombshell named Holli Would (Kim Basinger). However, excessive intermingling between cartoons and humans is said to lead to dire consequences, a risk Jack seems ready to take.;;Fantasy;;Ralph Bakshi;;1992;;Kim Basinger,Gabriel Byrne,Brad Pitt,Michele Abrams,Deirdre O'Connell,Carrie Hamilton,Frank Sinatra Jr.,William Frankfather
The Joy Luck Club;;89;;86;;R;;In San Francisco, a group of aging Chinese women (Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu) meet regularly to trade familial stories while playing Mahjong. In a series of sixteen vignettes that spans generations and continents, this adaptation of Amy Tan's bestselling novel explores cultural conflict and the often-turbulent relationships between four first-generation Chinese-American women (Ming-Na Wen, Tamlyn Tomita, Lauren Tom, Rosalind Chao) and their mothers.;;Drama;;Wayne Wang;;1993;;Rosalind Chao,Tamlyn Tomita,France Nuyen,Vivian Wu,Andrew McCarthy,Kieu Chinh,Tsai Chin,Lisa Lu,Ming-Na,Lauren Tom,Chao-Li Chi,Melanie Chang,Victor Wong,Lisa Connolly,Vu Mai,Ying Wu,Meijuan Xi,Guo-Rong Chen,Irene Ng
Carlito's Way;;91;;82;;R;;A free man after years in prison, Carlito Brigante (Al Pacino) intends to give up his criminal ways, but it's not long before the ex-con is sucked back into the New York City underworld. Reconnecting with his dancer girlfriend, Gail (Penelope Ann Miller), Carlito gets entangled in the shady dealings of his friend Dave Kleinfeld (Sean Penn), who also serves as his lawyer. When Carlito and Kleinfeld run afoul of shifty gangster Benny Blanco (John Alberto Leguizamo), it sets them on a dangerous path.;;Crime,Drama;;Brian De Palma;;1993;;Al Pacino,Sean Penn,Penelope Ann Miller,Luis Guzmán,John Leguizamo,Ingrid Rogers,James Rebhorn,Joseph Siravo,Viggo Mortensen,Richard Foronjy,Jorge Porcel,Adrian Pasdar
The Pelican Brief;;61;;53;;PG-13;;Taut thriller about a young law student whose legal brief about the assassination of two Supreme Court justices causes her to be targeted by killers. She realizes just how accurate her accusations have been when her lover and mentor is murdered. Forced to go on the run in New Orleans, she is aided by a journalist who helps her unravel a conspiracy involving senior government figures.;;Mystery & thriller;;Alan J. Pakula;;1993;;Julia Roberts,Denzel Washington,Sam Shepard,John Heard,Tony Goldwyn
Demolition Man;;66;;60;;R;;With innocent victims caught in the crossfire in Los Angeles' intensifying war on crime, both cop John Spartan (Sylvester Stallone) and violent thug Simon Phoenix (Wesley Snipes) are sentenced to a state of frozen incarceration known as "CryoPrison." When Spartan is finally thawed 36 years later, it's 2032, and Los Angeles is now a pacifist utopia called San Angeles. But with Phoenix again on the loose, Spartan must team up with future cop Lenina (Sandra Bullock) to apprehend the killer.;;Sci-fi,Action;;Marco Brambilla;;1993;;Sylvester Stallone,Wesley Snipes,Sandra Bullock,Nigel Hawthorne,Benjamin Bratt,Bob Gunton,Glenn Shadix,Denis Leary,Trent Walker
Last Action Hero;;47;;40;;PG-13;;Following the death of his father, young Danny Madigan (Austin O'Brien) takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater (Arnold Schwarzenegger). After being given a magic ticket by theater manager Nick (Robert Prosky), Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict (Charles Dance) gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.;;Comedy,Action;;John McTiernan;;1993;;Arnold Schwarzenegger,Austin O'Brien,Charles Dance,F. Murray Abraham,Art Carney,Frank McRae,Tom Noonan,Robert Prosky,Anthony Quinn,Mercedes Ruehl,Ian McKellen,Professor Toru Tanaka,Joan Plowright,Tina Turner,Rick Ducommun,Michael V. Gazzo
The Age of Innocence;;75;;84;;PG;;Wealthy lawyer Newland Archer (Daniel Day-Lewis) is engaged to sweet socialite May Welland (Winona Ryder) in 1870s New York. On the surface, it is a perfect match. But when May's beautiful cousin Countess Ellen Olenska (Michelle Pfeiffer), who is estranged from her brutish husband, arrives in town, Newland begins to question the meaning of passion and love as he desperately pursues a relationship with Ellen, even though she has been made a social outcast by Archer's peers.;;Drama;;Martin Scorsese;;1993;;Daniel Day-Lewis,Michelle Pfeiffer,Winona Ryder,Richard E. Grant,Alec McCowen,Geraldine Chaplin,Mary Beth Hurt,Miriam Margolyes,Sîan Phillips,Michael Gough,Alexis Smith,Norman Lloyd,Jonathan Pryce,Robert Sean Leonard,Carolyn Farina
Hocus Pocus;;71;;38;;PG;;After moving to Salem, Mass., teenager Max Dennison (Omri Katz) explores an abandoned house with his sister Dani (Thora Birch) and their new friend, Allison (Vinessa Shaw). After dismissing a story Allison tells as superstitious, Max accidentally frees a coven of evil witches (Bette Midler, Sarah Jessica Parker, Kathy Najimy) who used to live in the house. Now, with the help of a magical cat, the kids must steal the witches' book of spells to stop them from becoming immortal.;;Kids & family,Comedy;;Kenny Ortega;;1993;;Bette Midler,Sarah Jessica Parker,Kathy Najimy,Omri Katz,Thora Birch,Vinessa Shaw,Sean Murray,Larry Bagby,Tobias Jelinek,Stephanie Faracy,Charles Rocket
What's Love Got to Do With It;;88;;97;;R;;Based on the life of the legendary soul singer, Tina Turner (Angela Bassett) -- born Anna Mae Bullock -- discovers her love of singing in her Tennessee church choir. She moves to St. Louis to pursue a career, and there she meets the charismatic Ike Turner (Laurence Fishburne), who rechristens her Tina and offers to help her succeed. As a musical team, Ike and Tina take the charts by storm. But as his physical abuse worsens, Tina has to make the tough decision to leave Ike and set out on her own.;;Biography;;Brian Gibson;;1993;;Angela Bassett,Laurence Fishburne,Vanessa Bell Calloway,Jenifer Lewis,RaéVen Larrymore Kelly,Phyllis Yvonne Stickney,Khandi Alexander,Penny Johnson,Pamela Tyson
Sleepless in Seattle;;75;;75;;PG;;After the death of his wife, Sam Baldwin (Tom Hanks) moves to Seattle with his son, Jonah (Ross Mallinger). When Jonah calls in to a talk-radio program to find a new wife for his father, Sam grudgingly gets on the line to discuss his feelings. Annie Reed (Meg Ryan), a reporter in Baltimore, hears Sam speak and falls for him, even though she is engaged. Unsure where it will lead, she writes Sam a letter asking him to meet her at the Empire State Building on Valentine's Day.;;Romance,Comedy;;Nora Ephron;;1993;;Tom Hanks,Meg Ryan,Bill Pullman,Ross Mallinger,Rosie O'Donnell,Rob Reiner,Gaby Hoffmann,Victor Garber,Rita Wilson,Barbara Garrick,Carey Lowell,Calvin Trillin,Dana Ivey,David Hyde Pierce
The Sandlot;;89;;64;;PG;;When Scottie Smalls (Thomas Guiry) moves to a new neighborhood, he manages to make friends with a group of kids who play baseball at the sandlot. Together they go on a series of funny and touching adventures. The boys run into trouble when Smalls borrows a ball from his stepdad that gets hit over a fence.;;Kids & family,Comedy,Drama;;David M. Evans;;1993;;Tom Guiry,Mike Vitar,Patrick Renna,Chauncey Leopardi,Marty York,Brandon Quintin Adams,Grant Gelt,Shane Obedzinski,Victor DiMattia,Karen Allen,Denis Leary,James Earl Jones,Art LaFleur
Searching for Bobby Fischer;;86;;100;;PG;;After he beats his dad (Joe Mantegna) in a chess match, Josh Waitzkin (Max Pomeranc), a 7-year-old, gets noticed for his talent. He becomes interested in speed chess at the park and learns the game from a hustler named Vinnie (Laurence Fishburne). However, Josh's parents invest in the services of Bruce (Ben Kingsley), a famous coach who has very different practices. Between Bruce's methods and the stress of the competitions, Josh learns that even a chess prodigy cannot make all the right moves.;;Drama,Biography;;Steven Zaillian;;1993;;Joe Mantegna,Max Pomeranc,Joan Allen,Ben Kingsley,Laurence Fishburne,Michael Nirenberg,Robert Stephens,David Paymer,William H. Macy
Fearless;;80;;85;;R;;When Max Klein (Jeff Bridges) survives a plane crash that kills many others, his last-minute epiphanies bring him a sense of invulnerability, leading to radical behavior. Instead of contacting his wife (Isabella Rossellini) after the crash, he sets off on a trip to see his old girlfriend, eats foods he was allergic to previously, and is strangely unafraid to fly again. Can a psychologist (John Turturro) and a fellow guilt-ridden survivor (Rosie Perez) help bring him down to earth?;;Drama;;Peter Weir;;1993;;Jeff Bridges,Isabella Rossellini,Rosie Perez,Tom Hulce,John Turturro,Benicio Del Toro,Deirdre O'Connell,John de Lancie,Spencer Vrooman,Daniel Cerny,Eve Roberts
Falling Down;;84;;73;;R;;A middle-aged man dealing with both unemployment and divorce, William Foster (Michael Douglas) is having a bad day. When his car breaks down on a Los Angeles highway, he leaves his vehicle and begins a trek across the city to attend his daughter's birthday party. As he makes his way through the urban landscape, William's frustration and bitterness become more evident, resulting in violent encounters with various people, including a vengeful gang and a dutiful veteran cop (Robert Duvall).;;Action;;Joel Schumacher;;1993;;Michael Douglas,Robert Duvall,Barbara Hershey,Rachel Ticotin,Tuesday Weld,Frederic Forrest,Lois Smith,Raymond J. Barry
Groundhog Day;;88;;96;;PG;;Phil (Bill Murray), a weatherman, is out to cover the annual emergence of the groundhog from its hole. He gets caught in a blizzard that he didn't predict and finds himself trapped in a time warp. He is doomed to relive the same day over and over again until he gets it right.;;Romance,Comedy;;Harold Ramis;;1993;;Bill Murray,Andie MacDowell,Chris Elliott,Stephen Tobolowsky,Brian Doyle-Murray,Marita Geraghty,Angela Paton,Rick Ducommun,Rick Overton,Robin Duke,Carol Bivins,Ken Campbell,Peggy Roder,Harold Ramis,David Pasquesi
The Fugitive;;89;;96;;PG-13;;Wrongfully accused of murdering his wife, Richard Kimble (Harrison Ford) escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard (Tommy Lee Jones), a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.;;Drama,Crime,Mystery & thriller,Action;;Andrew Davis;;1993;;Harrison Ford,Tommy Lee Jones,Sela Ward,Julianne Moore,Joe Pantoliano,Jeroen Krabbé,Andreas Katsulas,Daniel Roebuck,L. Scott Caldwell
Romeo Is Bleeding;;62;;27;;R;;Jack Grimaldi (Gary Oldman) is a cop who offers tips to the Mafia for money, and cheats on his loving wife with a young mistress. His life changes when an Italian mob boss, Don Falcone (Roy Scheider), asks him to kill Mona Demarkov (Lena Olin), a Russian assassin. But Mona escapes from Jack's grasp at every opportunity, leaving him to face dire consequences, dragging him into a lethal game of cat and mouse and manipulating him into carrying out otherwise unimaginable acts.;;Crime,Drama;;Peter Medak;;1993;;Gary Oldman,Lena Olin,Annabella Sciorra,Juliette Lewis,Roy Scheider,David Proval,Will Patton,Larry Joshua,James Cromwell,Dennis Farina,Ron Perlman
Jurassic Park;;91;;92;;PG-13;;In Steven Spielberg's massive blockbuster, paleontologists Alan Grant (Sam Neill) and Ellie Sattler (Laura Dern) and mathematician Ian Malcolm (Jeff Goldblum) are among a select group chosen to tour an island theme park populated by dinosaurs created from prehistoric DNA. While the park's mastermind, billionaire John Hammond (Richard Attenborough), assures everyone that the facility is safe, they find out otherwise when various ferocious predators break free and go on the hunt.;;Sci-fi,Adventure,Mystery & thriller,Action;;Steven Spielberg;;1993;;Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,Bob Peck,Martin Ferrero,BD Wong,Joseph Mazzello,Ariana Richards,Samuel L. Jackson,Wayne Knight
The Remains of the Day;;89;;95;;PG;;During the 1930s, James Stevens (Anthony Hopkins) serves as a proper English butler to the doltish Lord Darlington (James Fox). Stevens is so dedicated that he forgoes visiting his father on his deathbed in order to serve, and overlooks Darlington's Nazi sympathies and growing anti-Semitism. Twenty years after his employer's death, Stevens tries to reconnect with Miss Kenton (Emma Thompson), Darlington's head housekeeper, and begins to regret his loyalty to his former master.;;Drama;;James Ivory;;1993;;Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Peter Vaughan,Hugh Grant,Michaël Lonsdale,Tim Pigott-Smith,Patrick Godfrey
Cool Runnings;;81;;76;;PG;;Four Jamaican bobsledders dream of competing in the Winter Olympics, despite never having seen snow. With the help of a disgraced former champion desperate to redeem himself, the Jamaicans set out to become worthy of Olympic selection, and go all out for glory.;;Comedy,Drama;;Jon Turteltaub;;1993;;Leon,Doug E. Doug,Malik Yoba,John Candy,Rawle D. Lewis,Raymond J. Barry,Larry Gilman,Peter Outerbridge,Paul Coeur
Army of Darkness;;87;;73;;R;;3rd Evil Dead movie. Ash (Bruce Campbell) finds himself trapped in medieval times. He must quest for the Necronomicon, a book of evil which can return him to his time. Unfortunately, he releases the evil trapped inside the book and unleashes an army of the dead.;;Horror,Fantasy,Adventure,Comedy;;Sam Raimi;;1993;;Bruce Campbell,Embeth Davidtz,Marcus Gilbert,Ian Abercrombie,Richard Grove,Michael Earl Reid,Timothy Patrick Quill,Bridget Fonda
