Chaos;;82;;85;;NC;;Malika, a young prostitute, is badly molested in the street by her pimp in front of Paul and Hélène, a well-off couple, carefully hidden in their car. Against all odds, Hélène leaves her husband and family behind to go to the hospital and take care of Malika, who lies in a coma. The mission Hélène assigned herself: to help Malika have a new life and, above all, to take her out of her molesters' claws...;;Drama,Comedy,Mystery & thriller;;Coline Serreau;;2003;;Catherine Frot,Vincent Lindon,Rachida Brakni,Line Renaud,Aurelien Wiik,Ivan Franek,Chloe Lambert,Marie Denarnaud,Michel Lagueyrie,Hajar Nouma;;https://www.rottentomatoes.com/m/chaos2001
Spring, Summer, Fall, Winter ... and Spring;;93;;94;;R;;A young Buddhist apprentice is mentored by an aging monk (Oh Yeong-su) at a secluded monastery in the Korean wilderness. As a teenager, the apprentice (Seo Jae-kyeong) encounters a girl who arrives at the monastery seeking assistance with her health. Over the course of a few days, the boy is tempted away from his spiritual existence into a sexual relationship. He leaves the monastery to follow the girl into a modern way of life he has never known and is unprepared for.;;Drama;;Kim Ki-duk;;2003;;Kim Ki-duk,Ha Yeo-jin,Ji Dae-han,Oh Yeong-su,Kim Young-min,Seo Jae-kyeong,Kim Jong-ho,Kim Jung-young,Choi Min,Park Ji-a,Song Min-Young;;https://www.rottentomatoes.com/m/spring_summer_fall_winterand_spring
28 Days Later;;85;;87;;R;;A group of misguided animal rights activists free a caged chimp infected with the "Rage" virus from a medical research lab. When London bike courier Jim (Cillian Murphy) wakes up from a coma a month after, he finds his city all but deserted. On the run from the zombie-like victims of the Rage, Jim stumbles upon a group of survivors, including Selena (Naomie Harris) and cab driver Frank (Brendan Gleeson), and joins them on a perilous journey to what he hopes will be safety.;;Horror,Sci-fi;;Danny Boyle;;2003;;Cillian Murphy,Noah Huntley,Naomie Harris,Brendan Gleeson,Megan Burns,Christopher Eccleston,Marvin Campbell,Sanjay Rambaruth,Ray Panthaki,Junior Laniyan,Leo Bill,Ricci Harnett,Stuart McQuarrie,Luke Mably,Justin Hackney,Kim McGarrity,Alexander Delamere,Emma Hitching,Christopher Dunne,Toby Sedgwick;;https://www.rottentomatoes.com/m/28_days_later
Bukowski: Born Into This;;89;;84;;R;;This documentary chronicles the writer Charles Bukowski, who is as well known for his drinking binges as for his poetry and prose. Using interviews with Bukowski and other footage, filmmaker John Dullaghan tells the story of a man who struggles to make a living while he writes from the heart. Then, after editor John Martin of Black Sparrow Press discovers Bukowski, his work becomes much more widely read. The film also includes comments from famous fans Bono, Sean Penn and Harry Dean Stanton.;;Documentary;;John Dullaghan;;2003;;Bono,John Bryan;;https://www.rottentomatoes.com/m/bukowski_born_into_this
The Cooler;;69;;77;;R;;Truly down on his luck, lonely single guy Bernie Lootz (William H. Macy) works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow (Alec Baldwin), is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario (Maria Bello) -- and when his contentment starts to affect his job, Shelly seeks to end the relationship.;;Drama,Romance;;Wayne Kramer;;2003;;William H. Macy,Alec Baldwin,Maria Bello,Shawn Hatosy,Ron Livingston,Paul Sorvino,Estella Warren,Arthur J. Nascarella,M.C. Gainey,Ellen Greene,Joey Fatone,Don Scribner,Tony Longo,Richard Israel,Timothy Landfield,T.J. Gioia,Jewel Shepard,Gordon Michaels,Doc Watson;;https://www.rottentomatoes.com/m/cooler
The Quiet American;;72;;87;;R;;From the classic novel by Graham Greene comes a murder mystery centered on a love triangle set against the French Indochina War in Vietnam, circa 1952. It's the story of a veteran English journalist (Michael Caine), a young American (Brendan Fraser), and a beautiful Vietnamese woman caught between them. This is a world where nothing is what it seems -- suffused with opium, intrigue, and betrayal.;;Drama;;Phillip Noyce;;2003;;Michael Caine,Brendan Fraser,Do Thi Hai Yen,Tzi Ma,Robert Stanton,Holmes Osborne,Pham Thi Mai Hoa,Quang Hai,Ferdinand Hoang,Graham Greene;;https://www.rottentomatoes.com/m/1118347-quiet_american
The School of Rock;;64;;92;;PG-13;;Overly enthusiastic guitarist Dewey Finn (Jack Black) gets thrown out of his bar band and finds himself in desperate need of work. Posing as a substitute music teacher at an elite private elementary school, he exposes his students to the hard rock gods he idolizes and emulates -- much to the consternation of the uptight principal (Joan Cusack). As he gets his privileged and precocious charges in touch with their inner rock 'n' roll animals, he imagines redemption at a local Battle of the Bands.;;Comedy;;Richard Linklater;;2003;;Jack Black,Joan Cusack,Mike White,Sarah Silverman,Jordan-Claire Green,Veronica Afflerbach,Miranda Cosgrove,Robert L. Tsai,Angelo Massagli,Kevin Clark,Maryam Hassan,Caitlin Hale,Cole Hawkins,Brian Falduto,James Hosey,Aleisha Allen,Zachary Infante,Joey Gaydos Jr.,Rebecca Brown;;https://www.rottentomatoes.com/m/school_of_rock
Funny Ha Ha;;64;;88;;NC;;After graduating from college, Marnie (Kate Dollenmayer) is living in Boston. Looking for temporary work while trying to figure out what it is she wants to do, Marnie grapples with her feelings toward her good friend Alex (Christian Rudder), who doesn't seem to feel the same way about her. As she attempts to mature while surviving her dreary desk job, Marnie meets Mitchell (Andrew Bujalski), a shy, neurotic coworker who helps her better understand herself.;;Drama,Comedy;;Andrew Bujalski;;2003;;Kate Dollenmayer,Christian Rudder,Myles Paige,Jennifer L. Schaper,Lissa Patton Rudder,Marshall Lewy,Andrew Bujalski;;https://www.rottentomatoes.com/m/funny-ha-ha
Swimming Pool;;67;;83;;R;;When uptight British writer Sarah Morton (Charlotte Rampling) has difficulty with her new detective novel, her publisher, John Bosload (Charles Dance), sends her to his French country home to unwind. Once Sarah warms up to her new surroundings, her peace and quiet is interrupted by the arrival of Bosload's daughter, Julie (Ludivine Sagnier), a beautiful, uninhibited young woman. Though the two clash, they eventually form an unlikely bond -- one that is strained when things take a dramatic turn.;;Drama,Mystery & thriller;;François Ozon;;2003;;Charlotte Rampling,Ludivine Sagnier,Charles Dance,Marc Fayolle,Jean-Marie Lamour,Mireille Mossé;;https://www.rottentomatoes.com/m/swimming_pool
Drunk on Women and Poetry;;77;;83;;NC;;Jang Seung-Up (Choi Min-sik) is a Korean peasant and a gifted artist. Upper-class Kim Byung-Moon (Ahn Sung-ki) discovers Jang and, recognizing his talent for painting, agrees to become his patron. As a result, Jang's skills continue to develop and his profile rises. He falls in love with Mae-Hyang (Yoo Ho-jeong), but class differences keep them apart. When Jang learns Mae-Hyang has married, he succumbs to a self-destructive downward spiral of alcoholism and womanizing.;;Drama,Biography;;Im Kwon-taek;;2003;;Choi Min-sik,Ahn Sung-ki,Yoo Ho-jeong,Kim Yeo-jin,Jeong Tae-u,Choi Jong-Seong,Han Myeong-gu,Lee Tae-won,Kang Woo-suk,Kim Yeong-ok;;https://www.rottentomatoes.com/m/chihwaseon
The Barbarian Invasions;;88;;81;;R;;In this sequel to "The Decline of the American Empire," middle-aged Montreal-based professor Rémy (Rémy Girard) discovers that he is terminally ill with cancer. This revelation leads to his reconnecting with his son, Sébastien (Stéphane Rousseau), a finance expert living in London who has embraced ideals that are at odds with his father's socialist leanings. As Remy reconnects with his son, and other relatives and friends, they discuss everything from sex to politics to philosophy.;;Drama,Comedy;;Denys Arcand;;2003;;Rémy Girard,Stéphane Rousseau,Marie-Josée Croze,Marina Hands,Dorothée Berryman,Johanne-Marie Tremblay,Dominique Michel,Louise Portal,Yves Jacques,Pierre Curzi,Sophie Lorain,Toni Cecchinato,Mitsou Gelinas,Isabelle Blais,Markita Boies,Micheline Lanctôt,Jean-Marc Parent;;https://www.rottentomatoes.com/m/barbarian_invasions
The Secret Lives of Dentists;;58;;85;;R;;David Hurst (Campbell Scott) is a mild-mannered dentist who shares a practice with his wife, Dana (Hope Davis). Concerned about Dana's recent sullen moods, David begins to suspect that she is cheating on him. As David becomes deeply unsettled by the possibility of Dana's infidelity, he begins having extended conversations with Slater (Denis Leary), a surly patient who dispenses plenty of blunt advice. Can Dana and David reconcile and save their marriage, or are they destined to separate?;;Drama,Comedy;;Alan Rudolph;;2003;;Campbell Scott,Hope Davis,Denis Leary,Robin Tunney,Gianna Beleno,Cassidy Hinkle,Lydia Jordan,Jon Patrick Walker,Kevin Carroll,Kate Clinton;;https://www.rottentomatoes.com/m/secret_lives_of_dentists
Peter Pan;;74;;77;;PG;;As Wendy Darling (Rachel Hurd-Wood) recounts stories to her brothers, John (Harry Newell) and Michael (Freddie Popplewell), she is visited by Peter Pan (Jeremy Sumpter). Peter, a boy who magically never ages, invites Wendy and her brothers to Neverland, an island where he lives with the Lost Boys. Once there, however, Wendy and her brothers are kidnapped by Captain Hook (Jason Isaacs). Peter, with assistance from the fairy Tink (Ludivine Sagnier), must face Hook in order to rescue the Darlings.;;Fantasy,Kids & family,Adventure;;P.J. Hogan;;2003;;Jason Isaacs,Jeremy Sumpter,Rachel Hurd-Wood,Olivia Williams,Ludivine Sagnier,Richard Briers,Lynn Redgrave,Geoffrey Palmer,Harry Newell,Freddie Popplewell,Theodore Chester,Rupert Simonian,George MacKay,Harry Eden,Patrick Gooch,Lachlan Gooch,Carsen Gray,Saffron Burrows;;https://www.rottentomatoes.com/m/1128577-peter_pan
Master and Commander: The Far Side of the World;;80;;85;;PG-13;;In 1805, aboard the H.M.S. Surprise, the brash Captain Jack Aubrey (Russell Crowe) and his trusted friend, the ship's scholarly surgeon, Stephen Maturin (Paul Bettany), are ordered to hunt down and capture a powerful French vessel off the South American coast. Though Napoleon is winning the war and the men and their crew face an onslaught of obstacles, including their own internal battles, "Lucky Jack" is determined that nothing will stop the Surprise from completing its mission.;;Drama,War,Adventure;;Peter Weir;;2003;;Russell Crowe,Paul Bettany,Billy Boyd,James D'Arcy,Lee Ingleby,George Innes,Mark Lewis Jones,Chris Larkin,Richard McCabe,Robert Pugh,David Threlfall,Max Pirkis,Edward Woodall,Ian Mercer,Max Benitz;;https://www.rottentomatoes.com/m/master_and_commander_the_far_side_of_the_world
Festival Express;;85;;96;;R;;This compilation of footage from the Grateful Dead's Canadian train tour depicts the height of the band's music and fame for five days in 1970, along with that of performances from Janis Joplin, Buddy Guy, The Band and The Flying Burrito Brothers. However, there's also a dark side shown alongside the seminal concerts, as when the train stops, the musicians are often confronted with worried promoters, inquisitive reporters and protesting students who can't afford ticket prices.;;Documentary,Music;;Bob Smeaton;;2003;;Janis Joplin,The Grateful Dead;;https://www.rottentomatoes.com/m/festival_express
Los Angeles Plays Itself;;85;;96;;NC;;Consisting mostly of shots from other films, this documentary discusses the many representations of the city of Los Angeles in film and on television. Professor Thom Andersen compares the city as it exists in real life with its depictions on screen to examine how L.A. and its massive community have been misrepresented over the years. In addition to critical analysis, Andersen explains how directors portray the city itself as a character, and he also delves into L.A.'s dark history.;;Documentary;;Thom Andersen;;2003;;Encke King;;https://www.rottentomatoes.com/m/los_angeles_plays_itself
Nói Albinói;;85;;87;;PG-13;;Seventeen-year-old Nói (Tómas Lemarquis), an albino, lives with his grandmother, Lina (Anna Fridriksdottir), in an isolated town in Iceland. Bright but bored with a life that offers no possibility of change or excitement, Nói amuses himself by antagonizing teachers and administrators at school, which angers his father, Kiddi (Þröstur Leó Gunnarsson). His daily routine is brightened by the arrival of Iris (Elin Hansdottir), a young gas station attendant Nói dreams of running away with.;;Drama;;Dagur Kári;;2003;;Tómas Lemarquis,Þröstur Leó Gunnarsson,Elin Hansdottir,Anna Fridriksdottir,Hjalti Rognvaldsson,Petur Einarsson,Kjartan Bjargmundsson,Greipur Gislason;;https://www.rottentomatoes.com/m/noi-the-albino
Open Range;;84;;79;;R;;Boss Spearman (Robert Duvall) and his cowhands Charley (Kevin Costner) and Mose (Abraham Benrubi) are driving cattle across a large expanse of country. When Mose ventures into a sparse village to buy a few necessities, he is met with violent hostility from Denton Baxter (Michael Gambon), an affluent landowner, and his right-hand man, Poole (James Russo). When Mose doesn't come back, Boss and Charley realize he's in trouble, so they plot to get him back and get revenge on those who captured him.;;Drama,Western;;Kevin Costner;;2003;;Robert Duvall,Kevin Costner,Annette Bening,Michael Gambon,Michael Jeter,Diego Luna,James Russo,Abraham Benrubi,Dean McDermott,Kim Coates;;https://www.rottentomatoes.com/m/open_range
Stoked: The Rise and Fall of Gator;;75;;81;;R;;This documentary film explores the life of former skateboarding pro Mark "Gator" Rogowski, who, in 1991, was sentenced to 31 years in jail after raping and murdering a female acquaintance. Filmmaker Helen Stickler chronicles Rogowski's tragic journey from cool, confident skateboarding icon to convicted murderer. His struggles with alcoholism and depression are also explored, and skate legends such as Tony Hawk and Stacy Peralta offer first-hand accounts of their experiences with Rogowski.;;Documentary;;Helen Stickler;;2003;;NC;;https://www.rottentomatoes.com/m/stoked_the_rise_and_fall_of_gator
Lost in Translation;;85;;95;;R;;A lonely, aging movie star named Bob Harris (Bill Murray) and a conflicted newlywed, Charlotte (Scarlett Johansson), meet in Tokyo. Bob is there to film a Japanese whiskey commercial; Charlotte is accompanying her celebrity-photographer husband. Strangers in a foreign land, the two find escape, distraction and understanding amidst the bright Tokyo lights after a chance meeting in the quiet lull of the hotel bar. They form a bond that is as unlikely as it is heartfelt and meaningful.;;Drama,Comedy;;Sofia Coppola;;2003;;Bill Murray,Scarlett Johansson,Giovanni Ribisi,Anna Faris,Fumihiro Hayashi,Catherine Lambert,Gregory Pekar,Richard Allen;;https://www.rottentomatoes.com/m/lost_in_translation
Bend It Like Beckham;;73;;85;;PG-13;;Jess Bhamra (Parminder Nagra), the daughter of a strict Indian couple (Anupam Kher, Shaheen Khan) in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton (Keira Knightley), who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.;;Comedy;;Gurinder Chadha;;2003;;Parminder Nagra,Keira Knightley,Anupam Kher,Archie Panjabi,Shaznay Lewis,Frank Harper,Juliet Stevenson,Shaheen Khan,Ameet Chana,Poojah Shah,Paven Virk,Preeya Kalidas,Trey Farley,Imran Ali,Kulvinder Ghir,Ash Varrez;;https://www.rottentomatoes.com/m/bend_it_like_beckham
Big Fish;;89;;76;;PG-13;;When Edward Bloom (Albert Finney) becomes ill, his son, William (Billy Crudup), travels to be with him. William has a strained relationship with Edward because his father has always told exaggerated stories about his life, and William thinks he's never really told the truth. Even on his deathbed, Edward recounts fantastical anecdotes. When William, who is a journalist, starts to investigate his father's tales, he begins to understand the man and his penchant for storytelling.;;Drama;;Tim Burton;;2003;;Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,Helena Bonham Carter,Alison Lohman,Robert Guillaume,Marion Cotillard,Matthew McGrory,David Denman,Missi Pyle,Ada Tai,Arlene Tai,Steve Buscemi,Danny DeVito,Don Young;;https://www.rottentomatoes.com/m/1127787-big_fish
Bad Santa;;75;;78;;R;;In this dark comedy, the crotchety Willie T. Stokes (Billy Bob Thornton) and his partner (Tony Cox) reunite once a year for a holiday con. Posing as a mall Santa and his elf, they rip off shopping outlets on Christmas Eve. This year, however, Willie is falling apart. He's depressed and alcoholic, and his erratic behavior draws the suspicion of mall security (Bernie Mac). But when befriending a small boy brings out his kinder side, Willie begins to wonder if there is still some hope for him.;;Other,Crime,Comedy,Drama;;Terry Zwigoff;;2003;;Billy Bob Thornton,Tony Cox,Brett Kelly,Lauren Graham,Lauren Tom,Bernie Mac,John Ritter,Ajay Naidu,Alex Borstein,Cloris Leachman;;https://www.rottentomatoes.com/m/bad_santa
Confessions of a Dangerous Mind;;75;;79;;R;;Game show television producer Chuck Barris (Sam Rockwell) is at the height of his career. His creation, "The Dating Game," is one of the network's top shows and he has just been given the post of hosting his latest brainchild, "The Gong Show." But what the public and industry big-wigs are unaware of is that Chuck Barris, game show pioneer, is also a covert assassin. He works for the C.I.A. and claims to have killed 33 people.;;Drama,Comedy,Biography;;George Clooney;;2003;;Sam Rockwell,Drew Barrymore,George Clooney,Julia Roberts,Rutger Hauer,Maggie Gyllenhaal,Kristen Wilson,Jennifer Hall,Chuck Barris,Jim Jim,Jaye P. Morgan,Dick Clark,Murray Langston,Brad Pitt,Matt Damon;;https://www.rottentomatoes.com/m/confessions_of_a_dangerous_mind
House of Sand and Fog;;83;;74;;R;;Reformed drug addict Kathy Nicolo (Jennifer Connelly) has her California coast house, which she inherited from her father, taken away by the county due to a misunderstanding about back taxes. The place is bought by Iranian immigrant Massoud Amir Behrani (Ben Kingsley), who intends to fix it up and sell it in order to provide a better life for his wife (Shohreh Aghdashloo) and son (Jonathan Ahdout). However, Kathy, desperate to get the house back, begins harassing Behrani so he will return it.;;Drama;;Vadim Perelman;;2003;;Jennifer Connelly,Ben Kingsley,Ron Eldard,Frances Fisher,Kim Dickens,Shohreh Aghdashloo,Jonathan Ahdout,Navi Rawat,Carlos Gomez;;https://www.rottentomatoes.com/m/house_of_sand_and_fog
Finding Nemo;;86;;99;;G;;Marlin (Albert Brooks), a clown fish, is overly cautious with his son, Nemo (Alexander Gould), who has a foreshortened fin. When Nemo swims too close to the surface to prove himself, he is caught by a diver, and horrified Marlin must set out to find him. A blue reef fish named Dory (Ellen DeGeneres) -- who has a really short memory -- joins Marlin and complicates the encounters with sharks, jellyfish, and a host of ocean dangers. Meanwhile, Nemo plots his escape from a dentist's fish tank.;;Animation,Adventure,Kids & family,Comedy;;Andrew Stanton;;2003;;Albert Brooks,Ellen DeGeneres,Alexander Gould,Willem Dafoe,Brad Garrett,Allison Janney,Austin Pendleton,Stephen Root,Vicki Lewis,Joe Ranft,Geoffrey Rush,Andrew Stanton,Elizabeth Perkins,Nicholas Bird,Bob Peterson,Barry Humphries,Eric Bana,Bruce Spence,Bill Hunter,LuLu Ebeling;;https://www.rottentomatoes.com/m/finding_nemo
Dracula: Pages From a Virgin's Diary;;73;;87;;NC;;In this ballet version of Bram Stoker's classic vampire tale, Dracula (Zhang Wei-Qiang) arrives in London and performs a dance of seduction with the virgin Lucy (Tara Birtwhistle), whom he turns into a ravenous monster. Lucy's three suitors vow revenge even as Dracula stalks his next victim. When the trio's efforts prove counterproductive, professional vampire hunter Van Helsing (David Moroni) enters the picture and meets Dracula in a climactic battle.;;Horror;;Guy Maddin;;2003;;Zhang Wei-Qiang,David Moroni,Tara Birtwhistle,Stephane Leonard,Keir Knight;;https://www.rottentomatoes.com/m/dracula_pages_from_a_virgins_diary
The Cuckoo;;89;;87;;PG-13;;At the close of Axis-aligned Finland's involvement in World War II, pacifist Finnish soldier Veikko (Ville Haapasalo) is trussed to a wilderness rock formation as punishment for desertion. Nearby, Soviet Capt. Ivan (Viktor Bychkov), en route to his trial for treason, survives the bombing of his transport. Anni (Anni-Kristiina Juuso), a local Sami woman, comes to the aid of both men, and an unlikely relationship is forged as three lonely souls attempt to survive the long winter.;;Comedy,War,Drama;;Aleksandr Rogozhkin;;2003;;Ville Haapasalo,Viktor Bychkov,Anni-Kristiina Juuso,Aleksei Kashnikov,Denis Aksyonov,Aleksandr Kuykka;;https://www.rottentomatoes.com/m/the_cuckoo_2003
Stevie;;88;;91;;R;;After not seeing his younger friend for several years, documentary director Steve James decides to catch up with the Illinois boy he once mentored. No longer the nerdy preteen James once knew, Stephen Fielding is now a damaged adult who has had repeated problems with the law. While reproaching himself for not maintaining a closer relationship with his old friend, James tries to understand Fielding's evolution from abused child to a man convicted of serious crimes.;;Documentary;;Steve James;;2003;;Stephen Fielding,Verna Hagler,Bernice Hagler,Brenda Hickam,Doug Hickam,Tonya Gregory;;https://www.rottentomatoes.com/m/stevie
A Tale of Two Sisters;;83;;85;;R;;After being institutionalized in a mental hospital, Korean teen Su-mi (Yum Jung-ah) reunites with her beloved sister, Su-yeon (Im Soo-jung), and they return to live at their country home. The girls' widower father (Moon Geun-young) has remarried, and the siblings are immediately resentful of his new wife, Eun-joo (Kim Kap-soo). As Su-mi and Su-yeon try to resume their regular lives, strange events plague the house, leading to surprising revelations and a shocking conclusion.;;Horror,Mystery & thriller;;Kim Jee-woon;;2003;;Yum Jung-ah,Kim Kap-soo,Moon Geun-young,Im Soo-jung,Park Mi-hyeon,Woo Gi-hong;;https://www.rottentomatoes.com/m/a_tale_of_two_sisters
I'm Not Scared;;87;;90;;R;;In a small town in Italy in 1978, 9-year-old Michele (Giuseppe Cristiano) finds Fillipo (Mattia Di Perro), seemingly dead in a deep hole in the ground, while on a bike ride with friends. Terrified of what he has seen, Michele decides not to tell his father. After returning to the scene, Michele discovers that Fillipo is still alive and bound by a chain. Michele continues to keep his secret as he makes several visits to Fillipo, who has no memory of the events leading up to his captivity.;;Drama;;Gabriele Salvatores;;2003;;Giuseppe Cristiano,Mattia Di Perro,Adriana Conserva,Fabio Tetta,Giulia Matturo,Stefano Biase,Fabio Antonacci,Aitana Sánchez-Gijón,Dino Abbrescia,Giorgio Careccia,Antonella Stefanucci,Riccardo Zinna,Michele Vasca,Suzy Sanchez,Diego Abatantuono;;https://www.rottentomatoes.com/m/im_not_scared
To Be and to Have;;91;;97;;NC;;In rural France, schoolteacher Georges Lopez educates 12 children, whose ages range from 4 to 11 years old. Over the course of a year, the soon-to-retire Lopez instructs them all in one small classroom with the traditional tools of French teaching: rote repetition and the dictation of literary passages for copying. As the seasons pass, Lopez must keep his students disciplined while preparing the older children for the exams that will determine their educational future.;;Documentary;;Nicolas Philibert;;2003;;Alizé,Axel,Guillaume,Johann,JoJo,Julien,Létitia,Georges Lopez;;https://www.rottentomatoes.com/m/to_be_and_to_have
Divine Intervention;;78;;81;;NC;;Lovers (Elia Suleiman, Manal Khader) from different cities meet at an Israeli checkpoint and observe unfolding events.;;Drama;;Elia Suleiman;;2003;;Elia Suleiman,Manal Khader,Nayef Fahoum Daher,George Ibrahim,George Khleifi,Avi Kleinberger;;https://www.rottentomatoes.com/m/divine_intervention_2003
The Good Thief;;62;;77;;R;;Bob (Nick Nolte) is an aging thief who has seen better days and is battling both an addiction to heroin and a growing gambling problem. But he still thinks he has one more big score in him and plots a massive heist of a Monte Carlo casino. In order to pull off the theft, he'll need an amazing team of accomplices and will have to outwit his nemesis, the local police chief (Tcheky Karyo). The chief knows that Bob is up to something, but can he figure it out before Bob makes off with millions?;;Drama,Crime;;Neil Jordan;;2003;;Nick Nolte,Tchéky Karyo,Said Taghmaoui,Gérard Darmon,Emir Kusturica,Marc Lavoine,Ouassini Embarek,Mark Polish,Michael Polish,Nutsa Kukhianidze,Patricia Kell,Warren Zavatta,Nicolas Dromard,Sarah Bridges,Sergio Candiota,Julien Maurel,Theo Trifard,Frederic Scotto,Roland Munter,Damien Arnone;;https://www.rottentomatoes.com/m/good_thief
Capturing the Friedmans;;89;;97;;NC;;While preparing a documentary about children's birthday party entertainers, filmmaker Andrew Jarecki learned that one of his subjects, professional clown David Friedman, was the son and brother of two men who had been convicted of child sexual abuse in a high-profile 1980s criminal trial. Using home videos made by the Friedman family before and during the trial, as well as new interviews, Jarecki explores the conflicting stories of the accused, the alleged victims and the investigators.;;Documentary,Biography;;Andrew Jarecki;;2003;;David Friedman,Jesse Friedman;;https://www.rottentomatoes.com/m/capturing_the_friedmans
Being Julia;;74;;77;;R;;Julia Lambert (Annette Bening) is a popular but aging stage actress who is losing passion for her career. Her husband and director, Michael Gosselyn (Jeremy Irons), introduces her to a young American actor, Tom (Shaun Evans), who professes admiration for her. Julia and Tom start an affair, but soon she realizes that Tom is just using her to advance his own career and that of his other girlfriend, actress Avice Crichton (Lucy Punch). Julia befriends Avice, all the while plotting her revenge.;;Drama,Comedy;;István Szabó;;2004;;Annette Bening,Jeremy Irons,Bruce Greenwood,Miriam Margolyes,Juliet Stevenson,Shaun Evans,Lucy Punch,Maury Chaykin,Sheila McCarthy,Michael Gambon,Leigh Lawson,Rosemary Harris,Rita Tushingham,Tom Sturridge,Catherine Charlton,Julian Richings;;https://www.rottentomatoes.com/m/being_julia
Garden State;;88;;86;;R;;After many years away, television bit part actor Andrew Largeman (Zach Braff) returns to his small home town in New Jersey to attend his mother's funeral. There he is confronted by various aspects of the life he left behind, including his overbearing father (Ian Holm). Largeman also meets compulsive liar and amateur musician Sam (Natalie Portman), with whom he feels an immediate connection. Together with several other figures from his past, Largeman heals old wounds and forges new friendships.;;Comedy;;Zach Braff;;2004;;Zach Braff,Ian Holm,Ron Leibman,Method Man,Natalie Portman,Ann Dowd,Denis O'Hare,Peter Sarsgaard,Michael Weston,Jean Smart,Jill Flint,Kenneth Graymez,Austin Lysy;;https://www.rottentomatoes.com/m/garden_state
The Woodsman;;77;;88;;R;;After 12 years in prison, Walter (Kevin Bacon) returns home. Few people know he's a sex offender and pedophile. Walter finds an apartment where he's regularly visited by his parole officer (Mos Def). He gets a job at a lumber mill and starts seeing a coworker (Kyra Sedgwick). Then his new world begins to unravel. As his past becomes known, he begins a high-risk friendship with a young girl and realizes that a man loitering near a schoolyard is a child molester prowling for his next victim.;;Drama;;Nicole Kassell;;2004;;Kevin Bacon,Kyra Sedgwick,Eve,Yasiin Bey,David Alan Grier,Benjamin Bratt,Michael Shannon,Hannah Pilkes,Carlos Leon,Gina Philips;;https://www.rottentomatoes.com/m/woodsman
The Sea Inside;;92;;84;;PG-13;;Ramón Sampedro (Javier Bardem) is a Spanish ship mechanic and part-time poet who is left a quadriplegic after a diving accident. This film tells the true story of Sampedro's 30-year battle for the legal right to end his own life. He develops close relationships with his long-term lawyer Julia (Belén Rueda) and his friend Rosa (Lola Dueñas), who tries to convince him that his life is worth living. Despite his situation, Ramon manages to inspire those around him to live life to the fullest.;;Drama,Biography;;Alejandro Amenábar;;2004;;Javier Bardem,Belén Rueda,Lola Dueñas,Mabel Rivera,Celso Bugallo,Clara Segura,Joan Dalmau,Alberto Jiménez,Tamar Novas,Francesc Garrido,Josep Maria Pou,Alberto Amarilla,Nicolás Fernández Luna;;https://www.rottentomatoes.com/m/sea_inside
The Incredibles;;75;;97;;PG;;In this lauded Pixar animated film, married superheroes Mr. Incredible (Craig T. Nelson) and Elastigirl (Holly Hunter) are forced to assume mundane lives as Bob and Helen Parr after all super-powered activities have been banned by the government. While Mr. Incredible loves his wife and kids, he longs to return to a life of adventure, and he gets a chance when summoned to an island to battle an out-of-control robot. Soon, Mr. Incredible is in trouble, and it's up to his family to save him.;;Animation,Comedy,Kids & family,Adventure;;Brad Bird;;2004;;Craig T. Nelson,Holly Hunter,Samuel L. Jackson,Jason Lee,Wallace Shawn,Sarah Vowell,Spencer Fox,Brad Bird,Elizabeth Peña,Dominique Louis,John Ratzenberger;;https://www.rottentomatoes.com/m/incredibles
End of the Century;;93;;95;;NC;;Joey, Johnny and Dee Dee -- better known as The Ramones -- changed the course of rock history with their rebellious punk ethos and minimalist approach to songwriting, and in the process became counterculture icons. "End of the Century" follows the Queens kids from their earliest underground gigs in the 1970s to their induction into the Rock and Roll Hall of Fame in 2002, featuring rare archive concert footage and candid interviews with the band members.;;Documentary;;Michael Gramaglia,Jim Fields;;2004;;NC;;https://www.rottentomatoes.com/m/end_of_the_century_the_story_of_the_ramones
Up and Down;;74;;83;;R;;Post-Soviet Prague is seen through parallel stories of Czechs who share the same city, and yet are worlds apart. Human traffickers ditch a foreign baby with a working-class couple, who so love their new child that the husband (Jirí Machácek) drops his racist soccer hooligan pals. Meanwhile, middle-class Martin (Petr Forman) returns home years after his now-ailing father wooed and won his girlfriend from him. Since then, the couple has raised a child, Martin's sister -- or maybe his daughter.;;Drama,Comedy;;Jan Hrebejk;;2004;;Petr Forman,Emilia Vásáryová,Natasa Burger,Jan Tríska,Ingrid Timková,Kristýna Boková,Pavel Liska,Marek Daniel,Jan Budar,Zdenek Suchý,Jaroslav Dusek,Václav Havel,Jirí Machácek;;https://www.rottentomatoes.com/m/up_and_down
